"id","trade_code","date","high","low","open","close","volume"
"3933","BATBC","2020-07-28","919","907.6","915","907.6","138"
"3934","BATBC","2020-07-27","948.2","910.3","946","915","128"
"3935","BATBC","2020-07-26","946.9","907.6","907.6","941.5","176"
"3936","BATBC","2020-07-23","907.6","907.6","907.6","907.6","19"
"3937","BATBC","2020-07-22","907.6","907.6","907.6","907.6","2"
"3938","BATBC","2020-07-21","907.6","907.6","907.6","907.6","4"
"3939","BATBC","2020-07-20","907.6","907.6","907.6","907.6","1"
"3940","BATBC","2020-07-19","907.6","907.6","907.6","907.6","1"
"3941","BATBC","2020-07-16","907.6","907.6","907.6","907.6","806"
"3942","BATBC","2020-07-15","907.6","907.6","907.6","907.6","7"
"3943","BATBC","2020-07-14","907.6","907.6","907.6","907.6","3"
"3944","BATBC","2020-07-13","907.6","907.6","907.6","907.6","9"
"3945","BATBC","2020-07-12","907.6","907.6","907.6","907.6","28"
"3946","BATBC","2020-07-09","907.6","907.6","907.6","907.6","32"
"3947","BATBC","2020-07-08","907.6","907.6","907.6","907.6","3"
"3948","BATBC","2020-07-07","907.6","907.6","907.6","907.6","903"
"3949","BATBC","2020-07-06","907.6","907.6","907.6","907.6","1"
"3950","BATBC","2020-07-05","907.6","907.6","907.6","907.6","1"
"3951","BATBC","2020-07-02","907.6","907.6","907.6","907.6","13"
"3952","BAYLEASING","2020-08-10","12.6","11.6","12.6","11.8","82"
"3953","BAYLEASING","2020-08-09","12.4","11.5","11.7","12.3","166"
"3954","BAYLEASING","2020-08-06","11.8","11.3","11.8","11.4","315"
"3955","BAYLEASING","2020-08-05","12.4","11.6","12","12","164"
"3956","BAYLEASING","2020-08-04","11.5","11.1","11.3","11.5","116"
"3957","BAYLEASING","2020-08-03","11.4","11.1","11.4","11.3","38"
"3958","BAYLEASING","2020-07-30","11.6","11.1","11.1","11.3","121"
"3959","BAYLEASING","2020-07-29","11.1","11.1","11.1","11.1","14"
"3960","BAYLEASING","2020-07-28","11.1","11.1","11.1","11.1","3"
"3961","BAYLEASING","2020-07-27","11.1","11.1","11.1","11.1","1"
"3962","BAYLEASING","2020-07-26","11.1","11.1","11.1","11.1","2"
"3963","BAYLEASING","2020-07-23","11.1","11.1","11.1","11.1","2"
"3964","BAYLEASING","2020-07-22","11.3","11.1","11.1","11.1","173"
"3965","BAYLEASING","2020-07-21","11.1","11.1","11.1","11.1","133"
"3966","BAYLEASING","2020-07-20","11.1","11.1","11.1","11.1","200"
"3967","BAYLEASING","2020-07-19","11.1","11.1","11.1","11.1","5"
"3968","BAYLEASING","2020-07-16","0","0","0","11.1","0"
"3969","BAYLEASING","2020-07-15","11.1","11.1","11.1","11.1","6"
"3970","BAYLEASING","2020-07-14","11.1","11.1","11.1","11.1","550"
"3971","BAYLEASING","2020-07-13","11.2","11.1","11.2","11.2","17"
"3972","BAYLEASING","2020-07-12","11.5","11.1","11.1","11.2","43"
"3973","BAYLEASING","2020-07-09","11.2","11.1","11.1","11.1","34"
"3974","BAYLEASING","2020-07-08","11.1","11.1","11.1","11.1","30"
"3975","BAYLEASING","2020-07-07","11.1","11.1","11.1","11.1","150"
"3976","BAYLEASING","2020-07-06","11.1","11.1","11.1","11.1","5"
"3977","BAYLEASING","2020-07-05","11.1","11.1","11.1","11.1","1"
"3978","BAYLEASING","2020-07-02","11.1","11.1","11.1","11.1","800"
"3979","BBS","2020-08-10","17.7","17.1","17.6","17.2","383"
"3980","BBS","2020-08-09","17.8","17","17","17.6","566"
"3981","BBS","2020-08-06","17.3","16.2","16.3","16.9","517"
"3982","BBS","2020-08-05","17","16.3","17","16.3","349"
"3983","BBS","2020-08-04","17.1","16.5","17","16.9","494"
"3984","BBS","2020-08-03","17.1","16.4","16.5","16.7","439"
"3985","BBS","2020-07-30","16.6","16.2","16.2","16.5","409"
"3986","BBS","2020-07-29","16.2","16.2","16.2","16.2","38"
"3987","BBS","2020-07-28","16.2","16.2","16.2","16.2","107"
"3988","BBS","2020-07-27","16.2","16.2","16.2","16.2","13"
"3989","BBS","2020-07-26","16.2","16.2","16.2","16.2","6"
"3990","BBS","2020-07-23","16.2","16.2","16.2","16.2","3"
"3991","BBS","2020-07-22","16.2","16.2","16.2","16.2","6"
"3992","BBS","2020-07-21","16.2","16.2","16.2","16.2","4"
"3993","BBS","2020-07-20","16.2","16.2","16.2","16.2","1"
"3994","BBS","2020-07-19","16.2","16.2","16.2","16.2","11"
"3995","BBS","2020-07-16","16.2","16.2","16.2","16.2","600"
"3996","BBS","2020-07-15","16.2","16.2","16.2","16.2","2"
"3997","BBS","2020-07-14","16.4","16.2","16.2","16.2","38"
"3998","BBS","2020-07-13","16.7","16.2","16.2","16.2","394"
"3999","BBS","2020-07-12","16.2","16.2","16.2","16.2","50"
"4000","BBS","2020-07-09","16.2","16.2","16.2","16.2","14"
"4001","BBS","2020-07-08","16.2","16.2","16.2","16.2","1"
"4002","BBS","2020-07-07","16.2","16.2","16.2","16.2","10"
"4003","BBS","2020-07-06","16.2","16.2","16.2","16.2","40"
"4004","BBS","2020-07-05","0","0","0","16.2","0"
"4005","BBS","2020-07-02","16.2","16.2","16.2","16.2","2"
"4006","BBSCABLES","2020-08-10","63.5","60","62.8","60.9","1"
"4007","BBSCABLES","2020-08-09","64","61.5","61.5","62.7","915"
"4008","BBSCABLES","2020-08-06","61.5","59.6","60.5","60.7","680"
"4009","BBSCABLES","2020-08-05","62.4","60","61.8","60.5","664"
"4010","BBSCABLES","2020-08-04","62.5","58.9","59","61.8","1"
"4011","BBSCABLES","2020-08-03","59.2","56.8","56.8","58.9","785"
"4012","BBSCABLES","2020-07-30","57.8","56.8","57.8","57.1","488"
"4013","BBSCABLES","2020-07-29","58","57","57.7","57.8","707"
"4014","BBSCABLES","2020-07-28","57.8","55.2","55.7","57.2","907"
"4015","BBSCABLES","2020-07-27","56.2","55","55.2","55.7","249"
"4016","BBSCABLES","2020-07-26","55.6","54.8","55","55.2","212"
"4017","BBSCABLES","2020-07-23","55.8","54.9","55.4","55.2","211"
"4018","BBSCABLES","2020-07-22","56.8","55.1","55.7","55.5","291"
"4019","BBSCABLES","2020-07-21","56.9","55.3","56","55.7","486"
"4020","BBSCABLES","2020-07-20","56","54.6","54.6","55.5","251"
"4021","BBSCABLES","2020-07-19","54.6","54.6","54.6","54.6","26"
"4022","BBSCABLES","2020-07-16","54.8","54.6","54.8","54.6","108"
"4023","BBSCABLES","2020-07-15","55.4","54.6","55","54.8","213"
"4024","BBSCABLES","2020-07-14","57","54.8","57","55","368"
"4025","BBSCABLES","2020-07-13","58.5","56.2","57.7","57.1","318"
"4026","BBSCABLES","2020-07-12","57.9","54.6","54.6","57.2","742"
"4027","BBSCABLES","2020-07-09","54.6","54.6","54.6","54.6","30"
"4028","BBSCABLES","2020-07-08","54.6","54.6","54.6","54.6","8"
"4029","BBSCABLES","2020-07-07","54.6","54.6","54.6","54.6","4"
"4030","BBSCABLES","2020-07-06","54.6","54.6","54.6","54.6","235"
"4031","BBSCABLES","2020-07-05","54.6","54.6","54.6","54.6","650"
"4032","BBSCABLES","2020-07-02","54.6","54.6","54.6","54.6","2"
"4033","BDAUTOCA","2020-08-10","159","151.6","153.5","156","131"
"4034","BDAUTOCA","2020-08-09","153.1","149.5","151","152.5","96"
"4035","BDAUTOCA","2020-08-06","150.5","147.3","149.5","148.5","83"
"4036","BDAUTOCA","2020-08-05","151.8","147.4","150","147.6","37"
"4037","BDAUTOCA","2020-08-04","151.9","147.5","147.5","149.9","54"
"4038","BDAUTOCA","2020-08-03","149.1","147.3","147.3","147.5","57"
"4039","BDAUTOCA","2020-07-30","148.8","147.3","147.5","147.5","39"
"4040","BDAUTOCA","2020-07-29","149","147.3","147.8","147.4","62"
"4041","BDAUTOCA","2020-07-28","150.1","147.3","149.4","147.6","47"
"4042","BDAUTOCA","2020-07-27","152.9","148.5","151.9","149.3","32"
"4043","BDAUTOCA","2020-07-26","151.5","148.2","148.3","150.6","45"
"4044","BDAUTOCA","2020-07-23","148.6","147.3","147.8","147.5","39"
"4045","BDAUTOCA","2020-07-22","151.3","147.3","150.5","147.6","37"
"4046","BDAUTOCA","2020-07-21","152","147.3","148.2","148.3","61"
"4047","BDAUTOCA","2020-07-20","149.7","147.3","147.3","147.6","28"
"4048","BDAUTOCA","2020-07-19","152.8","147.3","151","147.3","58"
"4049","BDAUTOCA","2020-07-16","154.3","149","154.1","150","42"
"4050","BDAUTOCA","2020-07-15","155","148.2","152.4","154.1","43"
"4051","BDAUTOCA","2020-07-14","157.8","147.3","154","148.4","60"
"4052","BDAUTOCA","2020-07-13","162.8","152","160","154.3","86"
"4053","BDAUTOCA","2020-07-12","162.6","148.8","152.4","158.3","130"
"4054","BDAUTOCA","2020-07-09","151.6","147.3","147.3","147.9","58"
"4055","BDAUTOCA","2020-07-08","147.3","147.3","147.3","147.3","1"
"4056","BDAUTOCA","2020-07-07","147.3","147.3","147.3","147.3","336"
"4057","BDAUTOCA","2020-07-06","147.3","147.3","147.3","147.3","132"
"4058","BDAUTOCA","2020-07-05","147.3","147.3","147.3","147.3","900"
"4059","BDAUTOCA","2020-07-02","147.3","147.3","147.3","147.3","3"
"4060","BDCOM","2020-08-10","22","21","21.9","21.2","397"
"4061","BDCOM","2020-08-09","22.2","21.5","21.8","21.7","924"
"4062","BDCOM","2020-08-06","22.7","21.3","22.7","21.5","766"
"4063","BDCOM","2020-08-05","22.5","21.3","21.6","22.2","1"
"4064","BDCOM","2020-08-04","21.9","20.4","21.9","21.5","1"
"4065","BDCOM","2020-08-03","22","20.6","20.7","21.5","1"
"4066","BDCOM","2020-07-30","20.7","19.2","19.7","20.6","1"
"4067","BDCOM","2020-07-29","19.9","18.4","18.4","19.6","1"
"4068","BDCOM","2020-07-28","18.6","17.7","17.7","18.3","1"
"4069","BDCOM","2020-07-27","18.2","17.5","18.2","17.7","488"
"4070","BDCOM","2020-07-26","18.3","17.2","17.3","18","471"
"4071","BDCOM","2020-07-23","17.5","17.1","17.4","17.3","218"
"4072","BDCOM","2020-07-22","17.7","17.4","17.5","17.4","398"
"4073","BDCOM","2020-07-21","17.5","17","17","17.3","544"
"4074","BDCOM","2020-07-20","17","17","17","17","23"
"4075","BDCOM","2020-07-19","17","17","17","17","49"
"4076","BDCOM","2020-07-16","17","17","17","17","35"
"4077","BDCOM","2020-07-15","17.1","17","17","17","115"
"4078","BDCOM","2020-07-14","17.2","17","17","17","82"
"4079","BDCOM","2020-07-13","17.6","17.1","17.5","17.2","103"
"4080","BDCOM","2020-07-12","17.5","17.2","17.4","17.4","148"
"4081","BDCOM","2020-07-09","17.5","17","17","17.2","256"
"4082","BDCOM","2020-07-08","17","17","17","17","125"
"4083","BDCOM","2020-07-07","17","17","17","17","1"
"4084","BDCOM","2020-07-06","17","17","17","17","41"
"4085","BDCOM","2020-07-05","17","17","17","17","7"
"4086","BDCOM","2020-07-02","0","0","0","17","0"
"4087","BDFINANCE","2020-08-10","9.1","8.4","9.1","8.5","908"
"4088","BDFINANCE","2020-08-09","9.2","8.7","8.8","9.1","1"
"4089","BDFINANCE","2020-08-06","8.9","8.3","8.9","8.6","1"
"4090","BDFINANCE","2020-08-05","9.1","8.7","8.7","8.8","1"
"4091","BDFINANCE","2020-08-04","8.8","8.1","8.1","8.7","1"
"4092","BDFINANCE","2020-08-03","8.2","7.9","7.9","8.1","512"
"4093","BDFINANCE","2020-07-30","8.1","7.9","7.9","7.9","715"
"4094","BDFINANCE","2020-07-29","7.9","7.9","7.9","7.9","89"
"4095","BDFINANCE","2020-07-28","7.9","7.9","7.9","7.9","215"
"4096","BDFINANCE","2020-07-27","7.9","7.9","7.9","7.9","92"
"4097","BDFINANCE","2020-07-26","7.9","7.9","7.9","7.9","37"
"4098","BDFINANCE","2020-07-23","7.9","7.9","7.9","7.9","18"
"4099","BDFINANCE","2020-07-22","8.1","7.9","8","7.9","329"
"4100","BDFINANCE","2020-07-21","8","7.9","7.9","8","597"
"4101","BDFINANCE","2020-07-20","7.9","7.9","7.9","7.9","1"
"4102","BDFINANCE","2020-07-19","0","0","0","7.9","0"
"4103","BDFINANCE","2020-07-16","7.9","7.9","7.9","7.9","2"
"4104","BDFINANCE","2020-07-15","7.9","7.9","7.9","7.9","733"
"4105","BDFINANCE","2020-07-14","7.9","7.9","7.9","7.9","900"
"4106","BDFINANCE","2020-07-13","7.9","7.9","7.9","7.9","3"
"4107","BDFINANCE","2020-07-12","7.9","7.9","7.9","7.9","3"
"4108","BDFINANCE","2020-07-09","7.9","7.9","7.9","7.9","3"
"4109","BDFINANCE","2020-07-08","7.9","7.9","7.9","7.9","10"
"4110","BDFINANCE","2020-07-07","7.9","7.9","7.9","7.9","100"
"4111","BDFINANCE","2020-07-06","7.9","7.9","7.9","7.9","50"
"4112","BDFINANCE","2020-07-05","7.9","7.9","7.9","7.9","1"
"4113","BDFINANCE","2020-07-02","7.9","7.9","7.9","7.9","10"
"4114","BDLAMPS","2020-08-10","127.5","120.2","120.2","125.8","38"
"4115","BDLAMPS","2020-08-09","123.8","115.5","115.5","120","38"
"4116","BDLAMPS","2020-08-06","117","114","114","115.3","6"
"4117","BDLAMPS","2020-08-05","116.2","113.3","115.1","113.7","14"
"4118","BDLAMPS","2020-08-04","118.5","115.3","116","116.1","10"
"4119","BDLAMPS","2020-08-03","117.3","115.1","117.3","116.3","15"
"4120","BDLAMPS","2020-07-30","119","115","115.1","117.3","9"
"4121","BDLAMPS","2020-07-29","118","114.4","118","116.4","8"
"4122","BDLAMPS","2020-07-28","116","113.5","114","115.4","13"
"4123","BDLAMPS","2020-07-27","116.9","113.2","116","113.3","7"
"4124","BDLAMPS","2020-07-26","122","115.1","117.8","115.6","13"
"4125","BDLAMPS","2020-07-23","120","112.7","112.9","117.4","41"
"4126","BDLAMPS","2020-07-22","116.5","112.7","112.7","112.7","5"
"4127","BDLAMPS","2020-07-21","114","112.7","112.7","112.7","9"
"4128","BDLAMPS","2020-07-20","112.7","112.7","112.7","112.7","902"
"4129","BDLAMPS","2020-07-19","112.7","112.7","112.7","112.7","1"
"4130","BDLAMPS","2020-07-16","112.7","112.7","112.7","112.7","1"
"4131","BDLAMPS","2020-07-15","112.8","112.7","112.7","112.7","2"
"4132","BDLAMPS","2020-07-14","114.9","112.7","114","112.7","7"
"4133","BDLAMPS","2020-07-13","114.3","112.7","113.7","112.7","7"
"4134","BDLAMPS","2020-07-12","117","112.9","112.9","116.5","12"
"4135","BDLAMPS","2020-07-09","123.9","112.7","112.7","112.7","18"
"4136","BDLAMPS","2020-07-08","112.7","112.7","112.7","112.7","1"
"4137","BDLAMPS","2020-07-07","112.7","112.7","112.7","112.7","18"
"4138","BDLAMPS","2020-07-06","112.7","112.7","112.7","112.7","2"
"4139","BDLAMPS","2020-07-05","112.7","112.7","112.7","112.7","9"
"4140","BDLAMPS","2020-07-02","112.7","112.7","112.7","112.7","1"
"4141","BDSERVICE","2020-08-10","0","0","0","5.2","0"
"4142","BDSERVICE","2020-08-09","0","0","0","5.2","0"
"4143","BDSERVICE","2020-08-06","0","0","0","5.2","0"
"4144","BDSERVICE","2020-08-05","0","0","0","5.2","0"
"4145","BDSERVICE","2020-08-04","0","0","0","5.2","0"
"4146","BDSERVICE","2020-08-03","0","0","0","5.2","0"
"4147","BDSERVICE","2020-07-30","0","0","0","5.2","0"
"4148","BDSERVICE","2020-07-29","0","0","0","5.2","0"
"4149","BDSERVICE","2020-07-28","0","0","0","5.2","0"
"4150","BDSERVICE","2020-07-27","0","0","0","5.2","0"
"4151","BDSERVICE","2020-07-26","0","0","0","5.2","0"
"4152","BDSERVICE","2020-07-23","0","0","0","5.2","0"
"4153","BDSERVICE","2020-07-22","0","0","0","5.2","0"
"4154","BDSERVICE","2020-07-21","0","0","0","5.2","0"
"4155","BDSERVICE","2020-07-20","0","0","0","5.2","0"
"4156","BDSERVICE","2020-07-19","0","0","0","5.2","0"
"4157","BDSERVICE","2020-07-16","0","0","0","5.2","0"
"4158","BDSERVICE","2020-07-15","0","0","0","5.2","0"
"4159","BDSERVICE","2020-07-14","0","0","0","5.2","0"
"4160","BDSERVICE","2020-07-13","0","0","0","5.2","0"
"4161","BDSERVICE","2020-07-12","0","0","0","5.2","0"
"4162","BDSERVICE","2020-07-09","0","0","0","5.2","0"
"4163","BDSERVICE","2020-07-08","0","0","0","5.2","0"
"4164","BDSERVICE","2020-07-07","0","0","0","5.2","0"
"4165","BDSERVICE","2020-07-06","0","0","0","5.2","0"
"4166","BDSERVICE","2020-07-05","0","0","0","5.2","0"
"4167","BDSERVICE","2020-07-02","0","0","0","5.2","0"
"4168","BDTHAI","2020-08-10","12.3","11.5","11.5","12.3","611"
"4169","BDTHAI","2020-08-09","11.2","10.3","10.5","11.2","425"
"4170","BDTHAI","2020-08-06","10.3","10","10","10.2","100"
"4171","BDTHAI","2020-08-05","10.3","10","10.2","10","334"
"4172","BDTHAI","2020-08-04","10.6","10.1","10.6","10.2","262"
"4173","BDTHAI","2020-08-03","11","10","10","10.6","538"
"4174","BDTHAI","2020-07-30","10","10","10","10","47"
"4175","BDTHAI","2020-07-29","10","10","10","10","1"
"4176","BDTHAI","2020-07-28","10","10","10","10","1"
"4177","BDTHAI","2020-07-27","10","10","10","10","6"
"4178","BDTHAI","2020-07-26","10","10","10","10","1"
"4179","BDTHAI","2020-07-23","10","10","10","10","2"
"4180","BDTHAI","2020-07-22","0","0","0","10","0"
"4181","BDTHAI","2020-07-21","10","10","10","10","100"
"4182","BDTHAI","2020-07-20","0","0","0","10","0"
"4183","BDTHAI","2020-07-19","10","10","10","10","10"
"4184","BDTHAI","2020-07-16","0","0","0","10","0"
"4185","BDTHAI","2020-07-15","10","10","10","10","4"
"4186","BDTHAI","2020-07-14","10","10","10","10","3"
"4187","BDTHAI","2020-07-13","10","10","10","10","4"
"4188","BDTHAI","2020-07-12","10","10","10","10","5"
"4189","BDTHAI","2020-07-09","10","10","10","10","350"
"4190","BDTHAI","2020-07-08","10","10","10","10","15"
"4191","BDTHAI","2020-07-07","0","0","0","10","0"
"4192","BDTHAI","2020-07-06","0","0","0","10","0"
"4193","BDTHAI","2020-07-05","10","10","10","10","200"
"4194","BDTHAI","2020-07-02","0","0","0","10","0"
"4195","BDWELDING","2020-08-10","22.9","20","21.1","22.2","1"
"4196","BDWELDING","2020-08-09","21.3","20.4","21","20.9","342"
"4197","BDWELDING","2020-08-06","22.1","19.8","21.7","21","511"
"4198","BDWELDING","2020-08-05","22.9","21","22","21.7","530"
"4199","BDWELDING","2020-08-04","22.9","20.2","22.9","22","1"
"4200","BDWELDING","2020-08-03","20.9","20.4","20.4","20.9","160"
"4201","BDWELDING","2020-07-30","19.1","17.2","17.2","19","613"
"4202","BDWELDING","2020-07-29","17.4","16.8","17.3","17.4","187"
"4203","BDWELDING","2020-07-28","17.1","15.5","15.5","16.8","98"
"4204","BDWELDING","2020-07-27","15.8","15.1","15.1","15.8","35"
"4205","BDWELDING","2020-07-26","15.9","15.3","15.7","15.5","18"
"4206","BDWELDING","2020-07-23","15.8","15","15.8","15.7","36"
"4207","BDWELDING","2020-07-22","15.3","14.5","15","14.8","19"
"4208","BDWELDING","2020-07-21","14.7","14.5","14.7","14.6","6"
"4209","BDWELDING","2020-07-20","15.4","14.4","15","14.6","36"
"4210","BDWELDING","2020-07-19","15.7","14.5","15","14.9","28"
"4211","BDWELDING","2020-07-16","15.6","14.9","15.2","15","42"
"4212","BDWELDING","2020-07-15","15.7","14.6","15.2","15.2","4"
"4213","BDWELDING","2020-07-14","16","15.6","16","15.8","15"
"4214","BDWELDING","2020-07-13","16.5","15.8","16","16","78"
"4215","BDWELDING","2020-07-12","16","15.5","15.9","16","30"
"4216","BDWELDING","2020-07-09","15.7","15","15","15.6","62"
"4217","BDWELDING","2020-07-08","15.1","14.8","14.8","15","14"
"4218","BDWELDING","2020-07-07","15","14.6","14.6","14.9","61"
"4219","BDWELDING","2020-07-06","14.7","14.4","14.4","14.6","9"
"4220","BDWELDING","2020-07-05","14.7","14.5","14.5","14.5","18"
"4221","BDWELDING","2020-07-02","14.4","14.3","14.3","14.3","654"
"4222","BEACHHATCH","2020-08-10","15","14.2","15","14.4","89"
"4223","BEACHHATCH","2020-08-09","14.9","13.6","13.6","14.9","231"
"4224","BEACHHATCH","2020-08-06","14","13.6","13.6","13.6","189"
"4225","BEACHHATCH","2020-08-05","14.3","13.6","14.3","13.6","101"
"4226","BEACHHATCH","2020-08-04","14.9","13.6","13.6","13.7","171"
"4227","BEACHHATCH","2020-08-03","13.9","13.6","13.6","13.6","415"
"4228","BEACHHATCH","2020-07-30","13.6","13.6","13.6","13.6","936"
"4229","BEACHHATCH","2020-07-29","13.6","13.6","13.6","13.6","1"
"4230","BEACHHATCH","2020-07-28","13.6","13.6","13.6","13.6","12"
"4231","BEACHHATCH","2020-07-27","13.6","13.6","13.6","13.6","1"
"4232","BEACHHATCH","2020-07-26","13.6","13.6","13.6","13.6","5"
"4233","BEACHHATCH","2020-07-23","13.6","13.6","13.6","13.6","55"
"4234","BEACHHATCH","2020-07-22","13.6","13.6","13.6","13.6","17"
"4235","BEACHHATCH","2020-07-21","13.6","13.6","13.6","13.6","7"
"4236","BEACHHATCH","2020-07-20","13.6","13.6","13.6","13.6","3"
"4237","BEACHHATCH","2020-07-19","13.6","13.6","13.6","13.6","1"
"4238","BEACHHATCH","2020-07-16","13.6","13.6","13.6","13.6","4"
"4239","BEACHHATCH","2020-07-15","13.6","13.6","13.6","13.6","12"
"4240","BEACHHATCH","2020-07-14","13.6","13.6","13.6","13.6","204"
"4241","BEACHHATCH","2020-07-13","13.6","13.6","13.6","13.6","562"
"4242","BEACHHATCH","2020-07-12","13.6","13.6","13.6","13.6","100"
"4243","BEACHHATCH","2020-07-09","13.6","13.6","13.6","13.6","200"
"4244","BEACHHATCH","2020-07-08","13.6","13.6","13.6","13.6","1"
"4245","BEACHHATCH","2020-07-07","0","0","0","13.6","0"
"4246","BEACHHATCH","2020-07-06","13.6","13.6","13.6","13.6","150"
"4247","BEACHHATCH","2020-07-05","13.6","13.6","13.6","13.6","250"
"4248","BEACHHATCH","2020-07-02","13.6","13.6","13.6","13.6","50"
"4249","BEACONPHAR","2020-08-10","94","86.5","89","89.1","697"
"4250","BEACONPHAR","2020-08-09","86.2","80.4","80.4","86.2","812"
"4251","BEACONPHAR","2020-08-06","80.7","76.3","77.4","78.4","1"
"4252","BEACONPHAR","2020-08-05","78.6","76.3","78","77.1","420"
"4253","BEACONPHAR","2020-08-04","79.3","76","78.9","78.2","1"
"4254","BEACONPHAR","2020-08-03","80.9","77.6","78","78.4","866"
"4255","BEACONPHAR","2020-07-30","79.2","73.6","73.9","77.6","1"
"4256","BEACONPHAR","2020-07-29","74.5","71","73.9","72.1","601"
"4257","BEACONPHAR","2020-07-28","75.2","73.7","75.2","73.9","296"
"4258","BEACONPHAR","2020-07-27","75.7","74.3","75","75.2","1"
"4259","BEACONPHAR","2020-07-26","75.7","73.5","75","75","1"
"4260","BEACONPHAR","2020-07-23","75.3","72.9","72.9","75","791"
"4261","BEACONPHAR","2020-07-22","73.1","71.3","72.1","72.8","679"
"4262","BEACONPHAR","2020-07-21","72.5","68.5","68.5","72.1","709"
"4263","BEACONPHAR","2020-07-20","69.4","66.8","67.9","67.9","529"
"4264","BEACONPHAR","2020-07-19","73","66.8","72.5","66.9","786"
"4265","BEACONPHAR","2020-07-16","76","72","75.9","74.2","525"
"4266","BEACONPHAR","2020-07-15","76.8","72.3","72.7","75.9","1"
"4267","BEACONPHAR","2020-07-14","74.5","72.1","72.4","72.6","537"
"4268","BEACONPHAR","2020-07-13","74","71.9","73.3","72.4","710"
